2610	pg_index	r	pg_catalog	10	indisclustered	16	-1	t
2610	pg_index	r	pg_catalog	11	indisvalid	16	-1	t
2610	pg_index	r	pg_catalog	12	indcheckxmin	16	-1	t
2610	pg_index	r	pg_catalog	13	indisready	16	-1	t
2610	pg_index	r	pg_catalog	14	indislive	16	-1	t
2610	pg_index	r	pg_catalog	15	indisreplident	16	-1	t
2610	pg_index	r	pg_catalog	16	indkey	22	-1	t
2610	pg_index	r	pg_catalog	17	indcollation	30	-1	t
2610	pg_index	r	pg_catalog	18	indclass	30	-1	t
2610	pg_index	r	pg_catalog	19	indoption	22	-1	t
2610	pg_index	r	pg_catalog	20	indexprs	194	-1	f
2610	pg_index	r	pg_catalog	21	indpred	194	-1	f
2611	pg_inherits	r	pg_catalog	1	inhrelid	26	-1	t
2611	pg_inherits	r	pg_catalog	2	inhparent	26	-1	t
2611	pg_inherits	r	pg_catalog	3	inhseqno	23	-1	t
2611	pg_inherits	r	pg_catalog	4	inhdetachpending	16	-1	t
2612	pg_language	r	pg_catalog	1	oid	26	-1	t
2612	pg_language	r	pg_catalog	2	lanname	19	-1	t
2612	pg_language	r	pg_catalog	3	lanowner	26	-1	t
2612	pg_language	r	pg_catalog	4	lanispl	16	-1	t
2612	pg_language	r	pg_catalog	5	lanpltrusted	16	-1	t
2612	pg_language	r	pg_catalog	6	lanplcallfoid	26	-1	t
2612	pg_language	r	pg_catalog	7	laninline	26	-1	t
2612	pg_language	r	pg_catalog	8	lanvalidator	26	-1	t
2612	pg_language	r	pg_catalog	9	lanacl	1034	-1	f
2613	pg_largeobject	r	pg_catalog	1	loid	26	-1	t
2613	pg_largeobject	r	pg_catalog	2	pageno	23	-1	t
2613	pg_largeobject	r	pg_catalog	3	data	17	-1	t
2615	pg_namespace	r	pg_catalog	1	oid	26	-1	t
2615	pg_namespace	r	pg_catalog	2	nspname	19	-1	t
2615	pg_namespace	r	pg_catalog	3	nspowner	26	-1	t
2615	pg_namespace	r	pg_catalog	4	nspacl	1034	-1	f
2616	pg_opclass	r	pg_catalog	1	oid	26	-1	t
2616	pg_opclass	r	pg_catalog	2	opcmethod	26	-1	t
2616	pg_opclass	r	pg_catalog	3	opcname	19	-1	t
2616	pg_opclass	r	pg_catalog	4	opcnamespace	26	-1	t
2616	pg_opclass	r	pg_catalog	5	opcowner	26	-1	t
2616	pg_opclass	r	pg_catalog	6	opcfamily	26	-1	t
2616	pg_opclass	r	pg_catalog	7	opcintype	26	-1	t
2616	pg_opclass	r	pg_catalog	8	opcdefault	16	-1	t
2616	pg_opclass	r	pg_catalog	9	opckeytype	26	-1	t
2617	pg_operator	r	pg_catalog	1	oid	26	-1	t
2617	pg_operator	r	pg_catalog	2	oprname	19	-1	t
2617	pg_operator	r	pg_catalog	3	oprnamespace	26	-1	t
2617	pg_operator	r	pg_catalog	4	oprowner	26	-1	t
2617	pg_operator	r	pg_catalog	5	oprkind	18	-1	t
2617	pg_operator	r	pg_catalog	6	oprcanmerge	16	-1	t
2617	pg_operator	r	pg_catalog	7	oprcanhash	16	-1	t
2617	pg_operator	r	pg_catalog	8	oprleft	26	-1	t
2617	pg_operator	r	pg_catalog	9	oprright	26	-1	t
2617	pg_operator	r	pg_catalog	10	oprresult	26	-1	t
2617	pg_operator	r	pg_catalog	11	oprcom	26	-1	t
2617	pg_operator	r	pg_catalog	12	oprnegate	26	-1	t
2617	pg_operator	r	pg_catalog	13	oprcode	24	-1	t
2617	pg_operator	r	pg_catalog	14	oprrest	24	-1	t
