338	amvalidate	f	16	f	0	1	0	t	v	26				pg_catalog
339	poly_same	f	16	f	0	2	0	t	i	604 604				pg_catalog
340	poly_contain	f	16	f	0	2	0	t	i	604 604				pg_catalog
341	poly_left	f	16	f	0	2	0	t	i	604 604				pg_catalog
342	poly_overleft	f	16	f	0	2	0	t	i	604 604				pg_catalog
343	poly_overright	f	16	f	0	2	0	t	i	604 604				pg_catalog
344	poly_right	f	16	f	0	2	0	t	i	604 604				pg_catalog
345	poly_contained	f	16	f	0	2	0	t	i	604 604				pg_catalog
346	poly_overlap	f	16	f	0	2	0	t	i	604 604				pg_catalog
347	poly_in	f	604	f	0	1	0	t	i	2275				pg_catalog
348	poly_out	f	2275	f	0	1	0	t	i	604				pg_catalog
350	btint2cmp	f	23	f	0	2	0	t	i	21 21				pg_catalog
351	btint4cmp	f	23	f	0	2	0	t	i	23 23				pg_catalog
354	btfloat4cmp	f	23	f	0	2	0	t	i	700 700				pg_catalog
355	btfloat8cmp	f	23	f	0	2	0	t	i	701 701				pg_catalog
356	btoidcmp	f	23	f	0	2	0	t	i	26 26				pg_catalog
357	dist_bp	f	701	f	0	2	0	t	i	603 600				pg_catalog
358	btcharcmp	f	23	f	0	2	0	t	i	18 18				pg_catalog
359	btnamecmp	f	23	f	0	2	0	t	i	19 19				pg_catalog
360	bttextcmp	f	23	f	0	2	0	t	i	25 25				pg_catalog
361	lseg_distance	f	701	f	0	2	0	t	i	601 601				pg_catalog
362	lseg_interpt	f	600	f	0	2	0	t	i	601 601				pg_catalog
363	dist_ps	f	701	f	0	2	0	t	i	600 601				pg_catalog
364	dist_pb	f	701	f	0	2	0	t	i	600 603				pg_catalog
365	dist_sb	f	701	f	0	2	0	t	i	601 603				pg_catalog
366	close_ps	f	600	f	0	2	0	t	i	600 601				pg_catalog
367	close_pb	f	600	f	0	2	0	t	i	600 603				pg_catalog
368	close_sb	f	600	f	0	2	0	t	i	601 603				pg_catalog
369	on_ps	f	16	f	0	2	0	t	i	600 601				pg_catalog
370	path_distance	f	701	f	0	2	0	t	i	602 602				pg_catalog
371	dist_ppath	f	701	f	0	2	0	t	i	600 602				pg_catalog
372	on_sb	f	16	f	0	2	0	t	i	601 603				pg_catalog
373	inter_sb	f	16	f	0	2	0	t	i	601 603				pg_catalog
376	string_to_array	f	1009	f	0	3	0	f	i	25 25 25				pg_catalog
377	cash_cmp	f	23	f	0	2	0	t	i	790 790				pg_catalog
378	array_append	f	5078	f	0	2	0	f	i	5078 5077				pg_catalog
379	array_prepend	f	5078	f	0	2	0	f	i	5077 5078				pg_catalog
380	dist_sp	f	701	f	0	2	0	t	i	601 600				pg_catalog
381	dist_bs	f	701	f	0	2	0	t	i	603 601				pg_catalog
382	btarraycmp	f	23	f	0	2	0	t	i	2277 2277				pg_catalog
383	array_cat	f	5078	f	0	2	0	f	i	5078 5078				pg_catalog
384	array_to_string	f	25	f	0	3	0	f	s	2277 25 25				pg_catalog
386	scalarlejoinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				pg_catalog
390	array_ne	f	16	f	0	2	0	t	i	2277 2277				pg_catalog
391	array_lt	f	16	f	0	2	0	t	i	2277 2277				pg_catalog
392	array_gt	f	16	f	0	2	0	t	i	2277 2277				pg_catalog
393	array_le	f	16	f	0	2	0	t	i	2277 2277				pg_catalog
394	string_to_array	f	1009	f	0	2	0	f	i	25 25				pg_catalog
395	array_to_string	f	25	f	0	2	0	t	s	2277 25				pg_catalog
396	array_ge	f	16	f	0	2	0	t	i	2277 2277				pg_catalog
398	scalargejoinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				pg_catalog
399	hashmacaddr	f	23	f	0	1	0	t	i	829				pg_catalog
400	hashtext	f	23	f	0	1	0	t	i	25				pg_catalog
401	text	f	25	f	0	1	0	t	i	1042				pg_catalog
404	btoidvectorcmp	f	23	f	0	2	0	t	i	30 30				pg_catalog
406	text	f	25	f	0	1	0	t	i	19				pg_catalog
407	name	f	19	f	0	1	0	t	i	25				pg_catalog
408	bpchar	f	1042	f	0	1	0	t	i	19				pg_catalog
409	name	f	19	f	0	1	0	t	i	1042				pg_catalog
421	dist_pathp	f	701	f	0	2	0	t	i	602 600				pg_catalog
422	hashinet	f	23	f	0	1	0	t	i	869				pg_catalog
425	hashint4extended	f	20	f	0	2	0	t	i	23 20				pg_catalog
432	hash_numeric	f	23	f	0	1	0	t	i	1700				pg_catalog
436	macaddr_in	f	829	f	0	1	0	t	i	2275				pg_catalog
437	macaddr_out	f	2275	f	0	1	0	t	i	829				pg_catalog
438	num_nulls	f	23	f	2276	1	0	f	i	2276	2276	v		pg_catalog
440	num_nonnulls	f	23	f	2276	1	0	f	i	2276	2276	v		pg_catalog
441	hashint2extended	f	20	f	0	2	0	t	i	21 20				pg_catalog
442	hashint8extended	f	20	f	0	2	0	t	i	20 20				pg_catalog
443	hashfloat4extended	f	20	f	0	2	0	t	i	700 20				pg_catalog
444	hashfloat8extended	f	20	f	0	2	0	t	i	701 20				pg_catalog
445	hashoidextended	f	20	f	0	2	0	t	i	26 20				pg_catalog
446	hashcharextended	f	20	f	0	2	0	t	i	18 20				pg_catalog
447	hashnameextended	f	20	f	0	2	0	t	i	19 20				pg_catalog
448	hashtextextended	f	20	f	0	2	0	t	i	25 20				pg_catalog
449	hashint2	f	23	f	0	1	0	t	i	21				pg_catalog
450	hashint4	f	23	f	0	1	0	t	i	23				pg_catalog
451	hashfloat4	f	23	f	0	1	0	t	i	700				pg_catalog
452	hashfloat8	f	23	f	0	1	0	t	i	701				pg_catalog
453	hashoid	f	23	f	0	1	0	t	i	26				pg_catalog
454	hashchar	f	23	f	0	1	0	t	i	18				pg_catalog
455	hashname	f	23	f	0	1	0	t	i	19				pg_catalog
456	hashvarlena	f	23	f	0	1	0	t	i	2281				pg_catalog
457	hashoidvector	f	23	f	0	1	0	t	i	30				pg_catalog
458	text_larger	f	25	f	0	2	0	t	i	25 25				pg_catalog
459	text_smaller	f	25	f	0	2	0	t	i	25 25				pg_catalog
460	int8in	f	20	f	0	1	0	t	i	2275				pg_catalog
461	int8out	f	2275	f	0	1	0	t	i	20				pg_catalog
462	int8um	f	20	f	0	1	0	t	i	20				pg_catalog
463	int8pl	f	20	f	0	2	0	t	i	20 20				pg_catalog
464	int8mi	f	20	f	0	2	0	t	i	20 20				pg_catalog
465	int8mul	f	20	f	0	2	0	t	i	20 20				pg_catalog
466	int8div	f	20	f	0	2	0	t	i	20 20				pg_catalog
467	int8eq	f	16	f	0	2	0	t	i	20 20				pg_catalog
468	int8ne	f	16	f	0	2	0	t	i	20 20				pg_catalog
469	int8lt	f	16	f	0	2	0	t	i	20 20				pg_catalog
470	int8gt	f	16	f	0	2	0	t	i	20 20				pg_catalog
471	int8le	f	16	f	0	2	0	t	i	20 20				pg_catalog
472	int8ge	f	16	f	0	2	0	t	i	20 20				pg_catalog
474	int84eq	f	16	f	0	2	0	t	i	20 23				pg_catalog
475	int84ne	f	16	f	0	2	0	t	i	20 23				pg_catalog
476	int84lt	f	16	f	0	2	0	t	i	20 23				pg_catalog
477	int84gt	f	16	f	0	2	0	t	i	20 23				pg_catalog
478	int84le	f	16	f	0	2	0	t	i	20 23				pg_catalog
479	int84ge	f	16	f	0	2	0	t	i	20 23				pg_catalog
